egoid,alterid,mu,k,p,c,branching factor,log likelihood,AIC
82728,902721,0.02291594,0.003170041,1.628690827,0.000287273,0.849699903,206.5952218,-405.1904437
82986,35180,0.727925425,0.008904382,1.505921868,0.000505535,0.818775354,17187.93292,-34367.86584
82986,64296,0.022737162,0.037348333,1.292884676,0.000990055,0.967163415,920.7466631,-1833.493326
82986,79352,0.591980252,0.020157162,1.335720741,0.000343224,0.874036246,17199.1426,-34390.28521
82986,92566,0.073731499,0.019262211,1.340404736,0.000410356,0.804649442,792.87799,-1577.75598
82986,277939,0.025116744,0.045585441,1.204064064,0.000744478,0.97140929,261.0103696,-514.0207391
82986,330061,0.275726106,0.016542695,1.372164518,0.000305664,0.90352191,11793.79252,-23579.58504
82986,409860,0.529234375,0.018212368,1.343558742,0.000303365,0.85707138,16654.89149,-33301.78299
82986,422677,0.175483007,0.034237767,1.227483976,0.000326035,0.934826906,3478.600941,-6949.201883
82986,490041,0.049179872,0.023818598,1.316050735,0.000325821,0.95331156,3928.012802,-7848.025604
82986,619539,0.015925306,0.043163979,1.182083435,0.000369293,0.99971445,432.0008212,-856.0016425
82986,876212,0.114708826,0.000792349,1.852951872,0.000374562,0.777339849,1466.243543,-2924.487087
83005,43516,0.173884305,0.027280063,1.268959208,0.000230921,0.964359136,10995.39372,-21982.78743
83005,72806,0.347610215,0.023923973,1.270516832,0.000181292,0.909516933,11273.93055,-22539.86109
83005,77789,0.172201389,0.01485779,1.401656016,0.000301504,0.959871637,18048.51632,-36089.03263
83005,84502,0.045666731,0.04238303,1.16128296,0.00015788,1.078321866,4503.696096,-8999.392192
83005,221927,0.348445604,0.025300701,1.270835297,0.000211825,0.923597092,12991.52709,-25975.05417
83005,233743,0.080483866,0.017652173,1.370704315,0.000286402,0.979906221,12479.74397,-24951.48795
83005,316261,0.418406544,0.014000408,1.399761966,0.000251608,0.96203895,49784.5602,-99561.1204
83005,327316,0.513752553,0.003471293,1.635072452,0.000339027,0.873414148,19989.79193,-39971.58385
83005,407241,0.028361996,0.010286561,1.453748895,0.000274225,0.936826692,1680.308136,-3352.616272
83005,587479,3.186712863,0.008604418,1.48962691,0.000332204,0.887298514,139656.077,-279304.1541
83005,685187,0.067872923,0.005263634,1.591893667,0.000359675,0.971799982,12887.98282,-25767.96564
83005,955556,0.014861828,0.050005072,1.127574596,0.000196979,1.164093202,2580.604339,-5153.208678
83536,59673,0.770839575,0.022767106,1.322098991,0.000341816,0.924230804,21228.50527,-42449.01055
83536,230192,0.123332,0.002502334,1.694098779,0.000355758,0.892819687,4603.590478,-9199.180957
83536,242831,2.161258131,0.005262668,1.586423106,0.000447083,0.826579392,46361.19243,-92714.38485
83536,356329,1.491831676,0.00983035,1.451141779,0.000315356,0.827547952,29011.77588,-58015.55175
83536,435396,0.573147635,0.027202863,1.306103717,0.000516389,0.901396951,9719.428513,-19430.85703
83536,457357,3.679351351,0.003838997,1.647623981,0.000461929,0.857030037,111288.4234,-222568.8468
83536,459011,0.171974432,0.010101244,1.471401708,0.000321861,0.949018391,9898.196194,-19788.39239
83536,531024,0.162940231,0.001573289,1.779191328,0.000387027,0.920378402,9694.295739,-19380.59148
83536,820021,0.237815073,0.01441392,1.389673606,0.000302147,0.870256772,3825.644448,-7643.288896
83536,996023,0.029481832,0.056713632,1.12293158,0.000781439,1.111694087,31.66942564,-55.33885129
83542,82728,0.025689406,0.022192243,1.315834009,0.000265721,0.946302482,824.2093543,-1640.418709
83542,334615,0.022174365,0.018698215,1.41432538,0.000610099,0.969055964,2110.558375,-4213.116751
83542,471678,0.016347373,0.019141513,1.402938733,0.000570501,0.963312137,952.4817837,-1896.963567
83542,755976,0.204065675,0.007871914,1.499637702,0.000334967,0.858350842,4766.498248,-9524.996496
83542,831659,0.017579082,0.019679838,1.386552872,0.000509774,0.954081007,740.6121241,-1473.224248
83542,832620,0.036777526,0.016381162,1.411475536,0.000444471,0.953522956,2010.913906,-4013.827812
83542,968347,0.052332833,0.025123351,1.296776645,0.000272903,0.966846383,2687.354611,-5366.709222
83566,21090,0.049541954,0.021828913,1.33939874,0.000334425,0.972681073,5764.610456,-11521.22091
83566,54956,0.010058756,0.029524092,1.270093816,0.000262339,1.013689246,14407.45317,-28806.90635
83566,87328,0.074646154,0.006307319,1.563623045,0.00038235,0.944191202,6885.289986,-13762.57997
83566,299168,0.467329629,0.01012843,1.44895221,0.000285043,0.880882871,23030.84757,-46053.69514
83566,355291,0.064764695,0.039091588,1.205940425,0.000286649,1.018395217,2932.584922,-5857.169844
83566,362515,0.507519636,0.016745847,1.375713701,0.000325388,0.910728207,30079.38199,-60150.76397
83566,445232,1.407854962,0.006500679,1.544868914,0.000466192,0.779582377,20013.57413,-40019.14826
83566,473663,0.347268909,0.01497484,1.405099454,0.000427697,0.85610162,10407.40316,-20806.80632
83566,491816,1.655612486,0.00488244,1.60301489,0.000475625,0.816521919,32871.80125,-65735.60249
83566,854272,2.935014052,0.001338961,1.808776145,0.000410958,0.907025754,262664.1565,-525320.3129
83612,58196,1.821726847,0.001353833,1.82589857,0.000467423,0.922826469,85581.51886,-171155.0377
83612,210275,0.811280009,0.004438919,1.599526245,0.000341308,0.887030891,29178.64965,-58349.29931
83612,359328,0.161436409,0.017456156,1.388715454,0.000371864,0.967078273,9684.650708,-19361.30142
83612,468232,0.336653016,0.023285373,1.308505963,0.000312389,0.91038842,6140.601008,-12273.20202
83612,643347,0.422930984,0.013212876,1.409834813,0.000286322,0.913046646,15640.08217,-31272.16434
83612,729508,0.199254146,0.007980969,1.500438716,0.000372081,0.8296413,1968.361455,-3928.72291
83612,820021,0.082373168,0.009165786,1.546742549,0.000656563,0.921546765,2936.959036,-5865.918072
83612,911584,0.588469051,0.010977297,1.425547224,0.000307297,0.805855606,8666.5535,-17325.107
83612,959092,0.689329311,0.009233354,1.486678163,0.000395313,0.859630676,16269.42779,-32530.85558
83612,985745,0.390941614,0.001383888,1.804372411,0.000406362,0.919053458,24189.03136,-48370.06272
83748,367096,0.213971507,0.001134419,1.855651436,0.000536481,0.833371089,3054.613522,-6101.227044
83748,370379,0.037439598,0.009093588,1.368704551,0.000201044,0.568918964,-1.43037949,10.86075898
83748,475818,0.120195042,0.005288522,1.590846146,0.000394327,0.918723572,2324.43258,-4640.86516
84011,31538,0.105419713,0.01316173,1.487890272,0.000827867,0.860375403,1453.194212,-2898.388424
84011,33657,0.056324698,0.031255612,1.263179882,0.000312283,0.993664333,3675.358047,-7342.716095
84011,47024,0.211298668,0.016328624,1.358048473,0.000249121,0.889748736,3623.499622,-7238.999245
84011,92028,0.026516964,0.04461347,1.164521574,0.000285217,1.03858808,277.1294872,-546.2589744
84011,92339,0.121160432,0.009342591,1.505902104,0.000422178,0.940956607,4746.286413,-9484.572826
84011,210536,0.182524753,0.035526766,1.206169684,0.000279737,0.930900673,4079.782586,-8151.565172
84011,251952,0.269406256,0.031923533,1.248489132,0.000339192,0.935298311,8819.122608,-17630.24522
84011,354931,0.143926566,0.010232153,1.482698031,0.000502979,0.828794743,3136.027274,-6264.054548
84011,357357,0.037227039,0.013930653,1.47219693,0.000626384,0.960218776,4467.699064,-8927.398128
84011,370571,0.013247202,0.062924124,1.052773577,0.000201527,1.868246576,1443.831134,-2879.662268
84011,435157,0.021824067,0.042529003,1.155898363,0.00016433,1.061224671,1240.017139,-2472.034278
84011,536104,0.260866389,0.021885268,1.285473957,0.00022805,0.83998821,4645.078204,-9282.156407
84011,583837,0.041915353,0.024105297,1.304340497,0.000314801,0.9215995,1506.543957,-3005.087914
84011,585465,0.088363864,0.036369133,1.200938104,0.000179385,1.024300903,10886.09105,-21764.1821
84011,665586,0.036129682,0.052642795,1.092786001,0.000135673,1.296304689,2044.210106,-4080.420213
84011,705514,0.462626559,0.027675409,1.225053109,0.000187284,0.848583507,4905.19386,-9802.387721
84011,729520,0.17746051,0.01108531,1.453311201,0.000344563,0.907917433,6772.284716,-13536.56943
84011,734704,0.008823215,0.068276569,0.962255873,0.000141079,inf,-158.923769,325.847538
84011,755620,0.073841076,0.012469097,1.468423837,0.000475579,0.9586588,10044.96807,-20081.93615
84011,810684,0.016217759,0.055025712,1.094379365,0.000162682,1.328189637,2545.361837,-5082.723673
84011,879370,1.289130051,0.002842886,124.5118216,16.70564918,2.11E-156,-1411.493279,2830.986557
84390,22408,0.714914957,0.012725785,1.44599435,0.00035949,0.980617639,116775.7856,-233543.5713
84390,35011,0.03481529,0.014287655,1.41915741,0.000318099,0.996691618,25602.80322,-51197.60644
84390,44310,0.05389123,0.026231666,1.356634296,0.000679738,0.99151304,7691.462832,-15374.92566
84390,47498,0.093529688,0.018681225,1.356147465,0.000354933,0.888039573,1071.69124,-2135.382481
84390,52123,0.378470739,0.014811041,1.398582477,0.000305132,0.936028406,12917.87268,-25827.74535
84390,63922,0.191860642,0.014266115,1.409011646,0.000306859,0.953789921,7166.212718,-14324.42544
84390,90750,0.072458681,0.022724196,1.318787719,0.000257626,0.993388591,17169.29364,-34330.58729
84390,200252,0.089900414,0.006279844,1.628647748,0.00074932,0.921032159,1823.572333,-3639.144665
84390,265918,0.013609846,0.036023242,1.22701287,0.000296751,1.003101267,615.0281745,-1222.056349
84390,312785,0.055910462,0.015657391,1.384254871,0.000310857,0.907508854,840.7838857,-1673.567771
84390,317420,0.21609912,0.00886747,1.516335066,0.0004543,0.913690936,4335.557366,-8663.114732
84390,409626,0.004604464,0.028752887,1.308793231,0.000443272,1.010413812,11102.13345,-22196.26689
84390,492693,0.068629099,0.028969281,1.281005537,0.000349658,0.964890673,2869.812496,-5731.624993
84390,510421,0.060450173,0.024235685,1.339292668,0.000436213,0.986294452,3568.757511,-7129.515022
84390,655463,0.033598679,0.026040306,1.287285338,0.000237544,0.996616257,7636.957874,-15265.91575
84390,847069,0.464029142,0.014988558,1.403370394,0.000365973,0.904187815,21681.71647,-43355.43295
84390,857865,0.119011119,0.007408295,1.52226128,0.000383646,0.862801904,551.0748396,-1094.149679
84390,888123,0.005818502,0.025477006,1.321339496,0.000385215,0.991591467,477.3636012,-946.7272023
84502,72806,2.318896107,0.004451792,1.587167946,0.000329497,0.840191418,43769.22583,-87530.45167
84715,222029,0.019646554,0.01987727,1.351111182,0.000277603,1.003842775,19782.1112,-39556.2224
84715,351179,0.757137935,0.022038315,1.339452098,0.000429831,0.902057427,14557.07134,-29106.14267
84715,369139,0.018337706,0.048706513,1.254644612,0.001326827,1.033504573,2836.443784,-5664.887567
84715,444378,0.30806326,0.020478174,1.386849601,0.000634879,0.913328125,6824.206376,-13640.41275
84715,772473,0.00550024,0.041831872,1.199944712,0.000300597,1.05877969,4226.884243,-8445.768486
85453,23696,0.084529152,0.023172589,1.296024211,0.000284093,0.878029472,1178.256659,-2348.513319
85453,50766,0.167285605,0.006732101,1.590965009,0.00076094,0.793599701,688.6435528,-1369.287106
85453,204109,0.071162773,0.007211386,1.551911723,0.000490431,0.876310423,1645.27733,-3282.554659
85453,235023,0.195503752,0.043735766,1.199406022,0.000448209,1.020500854,9858.382451,-19708.7649
85453,235145,0.176865173,0.039049296,1.214711033,0.000395288,0.978225784,5322.780952,-10637.5619
85453,278869,0.178176278,0.041584494,1.189883709,0.000299931,1.021880253,7723.33082,-15438.66164
85453,306912,0.024192428,0.050924187,1.168234018,0.000507609,1.084556942,1548.547864,-3089.095729
85453,351094,0.208068375,0.010763127,1.426000816,0.000295624,0.805370171,2314.682898,-4621.365797
85453,364653,0.145427216,0.002600416,1.730469027,0.000513643,0.899913874,5983.115794,-11958.23159
85453,740998,0.060118588,0.017393497,1.397419549,0.000430385,0.95259588,3539.335111,-7070.670223
85453,752358,0.081516766,0.021988673,1.324982922,0.000309119,0.935379482,2359.295337,-4710.590674
85453,762365,0.317396913,0.023805346,1.35712468,0.000629798,0.926699205,11102.38534,-22196.77067
85453,777884,0.047361554,0.055116759,1.13841961,0.000424226,1.166521324,4656.034021,-9304.068041
85453,822997,0.076080017,0.035006019,1.282442261,0.000611862,1.001838997,8383.7811,-16759.5622
85453,905857,0.169137805,0.036236813,1.234244065,0.000418268,0.956941966,4343.688411,-8679.376822
85503,67993,0.313249255,0.005639142,1.578283117,0.000373637,0.935765005,33571.78208,-67135.56415
85503,71592,0.187780899,0.001251413,1.833280005,0.000511196,0.83038141,5531.743796,-11055.48759
85503,94456,0.051697836,0.017197867,1.350287151,0.000248984,0.898307943,1837.606105,-3667.21221
85503,366535,0.233228714,0.015724898,1.401582663,0.000367379,0.938000974,21071.6895,-42135.37901
85503,465928,0.126821618,0.017579605,1.372742367,0.0004307,0.847589963,2403.902659,-4799.805317
85503,547202,0.172124565,0.017802524,1.392999678,0.000442993,0.942007427,14989.4296,-29970.85919
85503,802773,0.081993745,0.002424747,1.759732343,0.000632784,0.859400365,2878.550005,-5749.100011
86083,22897,0.574020695,0.02490559,1.272405252,0.000273181,0.854694559,6875.774619,-13743.54924
86083,252398,0.525535458,0.00272528,1.680054384,0.00037178,0.861508271,16650.4195,-33292.839
86083,644893,0.444379183,0.012943072,1.397106662,0.000338598,0.778423079,4911.055065,-9814.11013
86083,972868,0.812985267,0.011429288,1.451391921,0.000388011,0.877472669,18095.85605,-36183.71211
86440,28326,0.053740684,0.014613802,1.395786388,0.000275642,0.946597324,2702.68515,-5397.3703
86440,297221,0.074192405,0.014558224,1.380438424,0.000258776,0.886106248,1952.549624,-3897.099249
86440,299992,0.016268217,0.027467432,1.312185755,0.000432242,0.987832136,1858.259755,-3708.51951
87032,421482,0.017897162,0.027598969,1.311313704,0.000406102,1.008028701,2375.860673,-4743.721346
87032,490400,0.141525625,0.018251994,1.377047659,0.000336251,0.987478013,10975.51626,-21943.03252
87032,818637,0.069261856,0.017670908,1.383786209,0.000343699,0.982961735,4178.034421,-8348.068842
87328,92566,0.03483036,0.015853502,1.34593612,0.000213525,0.852915207,450.5259446,-893.0518893
87328,863197,1.451455506,0.003311817,1.65906699,0.00045257,0.804014407,33832.49152,-67656.98305
87328,901103,1.592017861,0.002491041,1.694890383,0.000370123,0.869136873,57439.04612,-114870.0922
87328,924851,0.024736243,0.007180931,1.566295647,0.00045905,0.985171682,9334.180887,-18660.36177
87328,991598,0.333609349,0.002357736,1.713776655,0.000377709,0.916385157,14180.78005,-28353.56009
88008,69057,0.144629289,0.019185876,1.352360185,0.000332505,0.915323797,3674.650984,-7341.301968
88008,220504,0.115246364,0.010510523,1.506313747,0.000476125,0.998435391,138903.0806,-277798.1612
88185,52277,0.068473784,0.044780746,1.190689374,0.000364548,1.062677678,534.6178942,-1061.235788
88185,77532,0.079086798,0.061435702,1.09330757,0.000381956,1.372233453,725.6941661,-1443.388332
88185,96689,0.299465456,0.018682375,1.355448736,0.000275928,0.96776509,13063.41383,-26118.82766
88185,143170,0.675891246,0.033618371,1.209103114,0.000324548,0.862419513,4567.92907,-9127.858141
88185,369362,0.096325373,0.010810778,1.651572929,0.002859348,0.753913488,89.43072409,-170.8614482
88185,397277,0.025073648,0.025154103,1.303596896,0.000320201,0.953354762,499.5540652,-991.1081304
88185,398595,0.040147658,0.03390738,1.271036838,0.000703272,0.894976561,225.0776072,-442.1552144
88185,550465,0.021712883,0.054743672,1.155282292,0.000604631,1.11426775,245.287495,-482.5749899
88185,680189,0.016292141,0.025727602,1.324057567,0.000431764,0.977577312,687.309234,-1366.618468
88185,682389,0.120559558,0.04511449,1.015895064,0.000707931,3.185102124,-285.8106483,579.6212966
88185,833587,0.027199225,0.063586653,1.072959333,0.000326713,1.565342037,252.1085543,-496.2171087
88185,884328,0.047274478,0.05403083,1.091649251,0.000251589,1.260046526,40.51352698,-73.02705397
88582,11992,0.024182783,0.000533749,1.965219232,0.000473122,0.895551553,442.4755107,-876.9510213
88582,12748,0.017112514,0.017999252,1.3420136,0.000251266,0.89621903,197.1822257,-386.3644514
88582,14737,0.035157046,0.00961481,1.464976549,0.000286643,0.917830939,187.7605958,-367.5211916
88582,238125,0.081808348,0.014990926,1.415802251,0.000376316,0.956829203,3490.145051,-6972.290101
88582,273554,0.047130846,0.014415476,1.401978852,0.000281521,0.959063679,1889.290486,-3770.580973
88582,551868,0.019936536,0.009626502,1.469129873,0.000308003,0.910959585,157.5265831,-307.0531662
88582,655090,0.045796586,0.020125162,1.331915115,0.000430951,0.793956407,108.7069664,-209.4139328
88582,856734,0.454954522,0.002117368,1.744034937,0.000468238,0.854068003,7453.136819,-14898.27364
88882,13486,0.013026553,0.045272433,1.160186335,0.000198181,1.10756299,2925.244351,-5842.488702
88882,17470,0.006881981,0.057827073,1.094962267,0.000300688,1.315304251,298.6732037,-589.3464073
88882,40021,0.021014407,0.027130527,1.275256177,0.000230001,0.988957664,2074.065053,-4140.130106
88882,44872,0.00134001,0.070125915,1.054541972,0.000232606,2.029174526,8377.68825,-16747.3765
88882,94456,0.026561526,0.027705602,1.265186722,0.000216561,0.978974577,1897.437032,-3786.874065
88882,147965,0.018066312,0.037869298,1.209957569,0.000245067,1.033362438,4238.550872,-8469.101744
88882,196646,0.209452955,0.040620491,1.170915081,0.000249531,0.9811839,7040.787537,-14073.57507
88882,219959,0.020487066,0.033075001,1.232424033,0.00020695,1.022116387,5293.874113,-10579.74823
88882,243779,0.021726518,0.040802197,1.170500301,0.000168415,1.052838499,1678.756853,-3349.513707
88882,433191,0.141452035,0.019901791,1.343296555,0.000278117,0.963623376,20072.55954,-40137.11907
88882,495669,0.010806901,0.033121089,1.240953546,0.000262061,1.002697374,1029.961562,-2051.923124
88882,539633,0.006772716,0.034216509,1.250413752,0.000323251,1.022437685,6589.839727,-13171.67945
88882,594420,0.012328882,0.041641609,1.183449431,0.000423701,0.94357204,37.10561683,-66.21123367
88882,711593,0.021204497,0.042862428,1.196483681,0.000372174,1.029301663,907.4711151,-1806.94223
88882,772822,0.141377937,0.036418217,1.193759497,0.000232505,0.950810466,4378.125599,-8748.251199
88882,869544,0.043424765,0.034126331,1.217887484,0.000204991,0.99651615,2924.72541,-5841.45082
88882,905645,0.059848692,0.034908074,1.200132612,0.000186906,0.972249262,2539.245795,-5070.49159
88882,953178,0.047678055,0.031805283,1.251679202,0.000302575,0.971298932,3211.572165,-6415.14433
89142,78667,1.000812501,0.003365019,1.63681987,0.000349415,0.839922741,14240.10607,-28472.21214
89142,310397,0.56080154,0.001292713,1.830114964,0.000467699,0.905055047,17530.97242,-35053.94484
89142,376416,0.475118881,0.000674741,1.921813809,0.000440845,0.907481265,16300.5655,-32593.13101
89142,614871,0.655147656,0.007496301,1.506725221,0.000333187,0.855295113,10032.09925,-20056.1985
89607,24883,0.075198921,0.008545142,1.493157712,0.000369259,0.854240789,2527.943443,-5047.886886
89607,95559,0.087201624,0.010023153,1.451096509,0.000293468,0.87137697,3305.763444,-6603.526887
89607,524699,0.164569982,0.009187311,1.460301552,0.000348743,0.779176838,3293.554607,-6579.109214
89652,88185,0.02018989,0.04116328,1.186373388,0.000285282,1.01104037,405.1378591,-802.2757182
89652,237745,0.48238637,0.013016361,1.410281866,0.000356771,0.823946864,3646.576116,-7285.152232
89652,254598,0.013380765,0.040038041,1.212625497,0.00032177,1.040980021,2820.232238,-5632.464476
89652,287276,0.209616819,0.014498848,1.431639196,0.000441903,0.942368623,15024.54765,-30041.09531
89652,348561,0.057670121,0.025246196,1.303394178,0.00030468,0.970443244,3197.669922,-6387.339843
89710,604817,0.364679698,0.021072809,1.316274099,0.000392513,0.796039286,4606.719871,-9205.439741
89972,315383,0.134348063,0.010880404,1.479502042,0.00045521,0.908340673,1753.471149,-3498.942298
89972,578198,0.101277093,0.016034077,1.397118395,0.000319301,0.987120593,14600.84265,-29193.6853
89972,602010,0.276508182,0.016922287,1.40270633,0.000451388,0.934769483,8110.482968,-16212.96594
89972,644391,0.16025318,0.035124908,1.209459994,0.000295771,0.919830343,1112.259496,-2216.518991
89972,935628,0.389556432,0.003038937,1.688899638,0.000398963,0.968683619,39910.53747,-79813.07494
90079,65656,4.100072745,0.006112361,1.599810331,0.000547651,0.921454712,180051.6734,-360095.3468
90079,594403,0.442504196,0.006825259,1.544712101,0.000482038,0.80300441,4971.572679,-9935.145358
90079,604416,0.102049098,0.038681987,1.211602835,0.000359506,0.979060495,1911.180364,-3814.360727
90646,64058,0.063140131,0.013116733,1.452276307,0.000410424,0.986679688,16734.10318,-33460.20636
90646,70962,0.033003524,0.018807063,1.379276051,0.000373712,0.989282295,9808.055038,-19608.11008
90646,98206,0.034156582,0.024195867,1.328102622,0.00036272,0.992076326,9739.728694,-19471.45739
90646,194059,0.119704913,0.027222838,1.258326982,0.000178514,0.979619687,16984.01051,-33960.02102
90646,351766,0.121391422,0.008093359,1.505924542,0.000308563,0.955366649,15673.2992,-31338.5984
90646,479594,0.325484105,0.009854532,1.493378976,0.000448258,0.896439294,14353.6099,-28699.2198
90646,634284,0.012540774,0.023388038,1.325054989,0.000305346,0.999246306,6067.964853,-12127.92971
90646,871476,0.101780509,0.050300986,1.088098612,0.000166913,1.228572556,2171.965614,-4335.931227
90646,884328,0.076022354,0.016953301,1.40434714,0.00063855,0.820937479,338.7092015,-669.418403
90646,937028,0.033138022,0.028274703,1.286496454,0.00036861,0.950485061,999.1940944,-1990.388189
90646,990102,0.310328327,0.01128191,1.490923707,0.000549317,0.915939682,7038.929227,-14069.85845
90692,70668,5.400669562,0.000600665,1.937688822,0.000433682,0.91171902,130410.5536,-260813.1073
90692,76663,0.364576024,0.027628408,1.237475473,0.000233575,0.847513697,927.8863538,-1847.772708
90692,90192,0.105096813,0.012871808,1.421218988,0.000285908,0.950246117,3846.139457,-7684.278913
90692,98206,0.167921676,0.038973247,1.155705517,0.000175823,0.961888985,551.5284317,-1095.056863
90692,243368,1.783118933,0.002176768,1.709337281,0.000363081,0.845428355,19140.56612,-38273.13224
90692,351766,0.396029308,0.012654999,1.391007535,0.000240585,0.841449621,2708.592235,-5409.18447
90692,556884,0.629941079,0.004924735,1.601003339,0.000378428,0.933576106,22549.05888,-45090.11776
91313,10153,0.139879957,0.01596617,1.385390819,0.000300128,0.943872058,10638.2413,-21268.4826
91313,62246,0.046035658,0.029181627,1.256075905,0.000207286,0.999950391,5787.898664,-11567.79733
91429,14737,0.058470203,0.027614735,1.243271343,0.00023359,0.867962587,611.3390624,-1214.678125
91429,93787,0.113520987,0.002190128,1.719952668,0.000366211,0.905975415,5865.81893,-11723.63786
91429,334331,0.016536628,0.022826638,1.242946951,0.000258331,0.699167288,-12.86356105,33.72712209
91429,783732,0.254309569,0.001501329,1.810659111,0.000445865,0.963810309,40476.94729,-80945.89458
91429,929872,0.710330029,9.85E-05,2.237293237,0.000517932,0.925286484,57214.89493,-114421.7899
91551,226565,0.743022523,0.001394396,1.772656536,0.000373666,0.802957467,20868.73139,-41729.46277
91551,485574,0.399920322,0.002458162,1.688916705,0.000349902,0.857782389,16661.20432,-33314.40864
91551,554635,0.318746498,0.00195327,1.721573928,0.000329805,0.880676206,15627.59127,-31247.18254
91551,758969,0.16109633,0.002407789,1.714221591,0.000372485,0.947923617,19813.16297,-39618.32594
91726,616769,0.104728922,5.93E-05,3.045667954,0.006177504,0.958517064,4603.790805,-9199.58161
91932,205995,0.028888241,0.012446825,1.45441019,0.000360732,1.004756072,22189.57277,-44371.14553
91932,262357,2.576021713,0.00133871,2.165556495,0.003810926,0.75787714,1581.587848,-3155.175696
91932,298395,0.032729581,0.030982422,1.311330758,0.000570704,1.017940238,1800.851081,-3593.702163
91932,363147,0.096234255,0.026618009,1.243355239,0.000280841,0.800240896,84.2741447,-160.5482894
92038,82490,0.940732609,0.001762841,1.757618958,0.000455668,0.791103603,12662.36345,-25316.7269
92038,275649,0.185434901,0.024525635,1.307688062,0.000283946,0.983573037,31325.40211,-62642.80421
92038,299969,0.31647593,0.011049356,1.497114554,0.000491478,0.980803409,90721.9065,-181435.813
92038,329156,0.345684822,0.014038584,1.424875397,0.000353608,0.967185224,56230.25163,-112452.5033
92038,482122,0.785720765,0.007153677,1.551012882,0.000484031,0.871054363,23997.01957,-47986.03913
92038,647710,0.424220975,0.013339555,1.383388392,0.000335116,0.747657021,1816.582634,-3625.165269
92038,808555,0.411846598,0.012697927,1.437204998,0.000331875,0.964039464,62284.28367,-124560.5673
92412,66815,0.41318963,0.014457396,1.349550404,0.00019143,0.824526983,8489.097764,-16970.19553
92412,67608,0.01453124,0.066648813,1.046751859,0.000417244,2.051145973,-55.48744798,118.974896
92412,117345,0.712864662,0.01110045,1.445589768,0.000323278,0.894751943,38743.91339,-77479.82679
92412,207826,0.018901587,0.013088218,1.385260881,0.000202016,0.900567088,779.5027273,-1551.005455
92412,215249,0.058941283,0.007032024,1.498579303,0.000241008,0.897822586,3164.171527,-6320.343054
92412,379462,0.087180296,0.006661099,1.528540633,0.000292408,0.929684441,8013.715413,-16019.43083
92412,495016,0.0850037,0.03017631,1.227166799,0.000202569,0.916948808,1886.279972,-3764.559944
92412,920791,0.02718455,0.021002686,1.318342325,0.0002613,0.911920051,1072.515926,-2137.031852
92515,42231,0.020480891,0.062665026,1.075155357,0.000382688,1.506200437,214.7060026,-421.4120051
92515,64058,0.097719681,0.012130154,1.449721748,0.000328595,0.99415893,87629.08835,-175250.1767
92515,87056,0.425620658,0.009006175,1.483166597,0.000293552,0.948724601,24496.85475,-48985.7095
92515,90646,0.07074356,0.011041564,1.466927879,0.000391279,0.92223956,1808.102064,-3608.204128
92515,271294,0.710472342,0.001221435,1.8364051,0.000466037,0.893312392,7182.357897,-14356.71579
92515,316731,0.027245649,0.005114043,1.872327732,0.003031778,0.922295159,180.2632397,-352.5264793
92515,392646,0.090396867,0.006180584,1.547613161,0.000323184,0.920506727,4638.747736,-9269.495473
92515,474518,0.043878786,0.033370394,1.18565503,0.000225383,0.854581012,165.54836,-323.0967199
92515,554193,0.203865665,0.012661293,1.395173035,0.00026396,0.831385386,2993.954814,-5979.909628
92515,621364,0.018139729,0.015738828,1.413263901,0.0004383,0.93020657,625.8484386,-1243.696877
92515,733548,0.271235679,0.022314336,1.31655128,0.000273327,0.946482974,22482.48663,-44956.97325
92515,774160,6.374248091,0.002321591,97.51295909,1.372303671,1.30E-18,5234.618616,-10461.23723
92515,894526,0.594933273,0.00411536,1.648180891,0.000413628,0.990284828,544230.0805,-1088452.161
92552,26800,0.127606543,0.016261582,1.41503187,0.000430207,0.9777155,28902.95474,-57797.90947
92552,243779,0.682915311,0.011899352,1.406938786,0.000282961,0.812688495,13546.86316,-27085.72631
92552,259218,0.755944468,0.00782202,1.522659244,0.000456964,0.833381675,21563.2133,-43118.4266
92552,357741,3.161770559,0.000278052,90.88267561,555.1466234,6.54E-253,562.513952,-1117.027904
92552,455360,0.080983207,0.035803027,1.186195671,0.000197971,0.940821041,751.2167704,-1494.433541
92552,470570,2.094162125,0.003241,1.676874647,0.00055442,0.765920513,41179.87589,-82351.75179
92552,487683,0.130199666,0.028861053,1.25210801,0.000378865,0.834290109,1214.724688,-2421.449377
92552,673660,0.115046814,0.038681158,1.181286428,0.000207917,0.992317888,3727.718849,-7447.437698
92552,685179,0.052636119,0.02877125,1.315436242,0.000520441,0.990427298,9380.517363,-18753.03473
92552,869544,0.195934282,0.030502625,1.221101818,0.000214049,0.893459968,3475.500629,-6943.001258
92552,999245,7.162541471,0.002695376,1.744283791,0.000556775,0.957234775,1214054.101,-2428100.201
92566,18707,0.023450036,0.047593649,1.07287184,0.000125259,1.25704007,-11.65024781,31.30049562
92566,35180,0.171565475,0.008659095,1.499014208,0.000379225,0.884176113,7127.322202,-14246.6444
92566,64296,0.245022293,0.019049701,1.352097081,0.000344846,0.896020591,8756.524964,-17505.04993
92566,79352,0.070434811,0.024372218,1.301060267,0.000293747,0.936686535,2588.37295,-5168.7459
92566,82986,0.081802442,0.013009971,1.407122885,0.00037826,0.790333738,999.6184618,-1991.236924
